id,title,label
5799,CP5 les invariants,2
5800,Cartes mentales,10
5801,Travail collaboratif,10
5802,Tournoi AS « Sports de Raquettes »,2
5803,Débat numérique,10
5804,Expérimenter un protocole d'entraînement adapté à sa VMA,2
5805,Proposer un niveau d'exigence en course d'orientation,2
5806,Le déclassement,10
5807,formaliser un projet et se situer autour de la piste d'athlétisme lors d'une épreuve de demi-fond,2
5808,Le projet pédagogique EPS,2
5809,step paramètres liés aux mobiles,2
5810,musculation et paramètres de réalisation,2
5811,Les indicateurs alternatifs au PIB,10
5812,musculation évaluer les connaissances,2
5813,L'intégration,10
5815,La tête et les jambes,2
5816,Les politiques climatiques,10
5817,Les inégalités,10
5818,CP5 exploiter le ressenti de l'élève,2
5819,CP5 ressources pour l'élève,2
5820,EPS au-delà de la leçon,2
5821,déclinaison du socle commun en EPS - Collèges tous niveaux,2
5822,Les limites de la mondialisation,10
5823,formaliser un continuum de formation au collège,2
5824,EC1 : Montrez que les choix de consommation des individus s'effectuent sous contraintes.,10
5825,"organiser les connaissances, capacités et attitudes",2
5826,"L'eau, ressource essentielle : le Colorado",5
5827,"EC1 En prenant l'exemple de l'école, montrez que la socialisation s'effectue par divers mécanismes.",10
5828,Améliorer l'efficacité de son enseignement grâce à une meilleure utilisation de l'outil informatique,2
5829,Une séquence pédagogique réalisée en mai 2010 sur le niveau de revenu (son affecttation et son influence sur les types de consommation),10
5830,La CP 5 : savoir s'entrainer,2
5831,évaluer les compétences : obstacles et solutions pour l'enseignant d'EPS,2
5832,quelle situation pour construire des compétences ?,2
5833,Formaliser un continuum de formation au collège,2
5834,Une séquence pédagogique réalisée en mai 2010 sur les notions de revenu disponible et de pouvoir d'achat,10
5835,Une séquence pédagogique réalisée en mai 2010 utilisant des chansons pour montrer les déterminants sociaux de la consommation,10
5836,Les politiques de relance,10
5837,le processus de construction des compétences,2
5838,juger de la prise de décision en escalade,2
5839,Les tables de mobilité.,10
5840,Vers un cycle de boxe française en milieu scolaire,2
5841,Vers un cycle d'acrosport en milieu scolaire,2
5842,l'approche par compétences : regard sur quelques années d'expérience,2
5843,"l'entrée par les activités physiques et sportives et artistiques, c'est possible … sous certaines conditions.",2
5844,"les attitudes, composantes fondamentales de la construction des compétences",2
5845,GAIPAR N°1,2
5846,GAIPAR N°2,2
5848,Les trois approches du PIB,10
5849,"Un exercice permettant de vérifier les acquis des élèves sur le fonctionnement du marché du travail, avec un formulaire google drive.",10
5850,Un exemple d'évaluation,10
5851,Un exemple d'évaluation,10
5852,Un exemple d'évaluation,10
5853,Un exemple d'évaluation,10
5854,Découvrir l'IDH et ses composantes,10
5855,AP : EPS et TICE pour un approfondissement des connaissances,2
5856,Instruments d'appréciation des troubles cognitifs et procédures d'adaptation en EPS.,2
5857,e-nov EPS n°2 : la construction de compétences,2
5858,Analyser la conjoncture,10
5859,Atelier FIG 2019 : Présenter l'itinéraire d'une famille de migrants avec une narration multimédia,5
5860,Le produit (PIB) et la croissance économique,10
5861,"PIB, PIB par habitant et IDH",10
5862,PIB et TCAM,10
5863,TICE et escalade,2
5865,Lycées : projets EPS et Evaluations,2
5866,La conjoncture des années 90 vue à l'aide des outils de la comptabilité nationale,10
5867,Outil Excel de Gestion des Comptes de l'AS Version 3.0 du 26/10/2012,2
5868,Réduction des droits de douanes et explosion des échanges,10
5869,Outils Tice Bac Général et Technologique Session 2013,2
5870,Travailler coopérativement avec Etherpad : de la théorie à l'exemple en français,3
5871,"Compte rendu de formation, action école-collège, support EPS",2
5872,Des applications Ipad et Iphone pour le professeur E.P.S.,2
5873,Un module sur l'euro,10
5874,Comment le capital social peut-il être une solution à la « tragédie des biens communs » ?,10
5875,Développer l'autonomie chez un élève d'une classe d'ULIS,2
5876,Badminton au collège (Application Androïd),2
5877,Quantiles et courbe de Lorenz,10
5880,Danse Cirque : stage FPC,2
5881,Banque d'outils d'évaluation A2 - B1 Allemand,6
5882,Outil Tice pour la marche adaptée,2
5883,Voie professionnelle et santé,2
5884,e-nov EPS N°11 : une réforme pour l'élève,2
5885,e-nov EPS N°12 : ce qu'il y a à apprendre,2
5886,e-nov EPS N°13 : regards externes sur la refondation de l'Ecole,2
5887,Les déciles : Distribution des niveaux de vie avant redistribution,10
5888,Forum des AS,2
5889,Installation et utilisation d'un TNWii,2
5890,TRAAM : Utilisation de la Baladodiffusion en EPS,2
5891,Les PCS,10
5892,La mobilité sociale,10
5894,Mobilité observée et fluidité sociale,10
5895,Exercice d'appariement sur la mobilité intra/ intergénérationnelle,10
5896,Exercice d'appariement sur les formes de mobilité,10
5897,Exercice d'appariement sur les formes de solidarité,10
5898,"Un livre interactif pour réviser le thème ""Quels liens sociaux dans des sociétés où s'affirme le primat de l'individu ?""",10
5899,séquence pédagogique en espagnol  El poder de la literatura,6
5900,"Un livre interactif pour réviser le thème ""Quels liens sociaux dans des sociétés où s'affirme le primat de l'individu ?""",10
5901,"Prendre un peu aux plus aisés, cela ferait combien pour les plus modestes ?",10
5902,niveau 3 : le savoir s'entrainer en step,2
5903,Exercice d'appariement sur les modèles de la protection sociale,10
5904,Utililisation du logiciel Medianalyse : Fiche d'accompagnement,2
5905,e-nov EPS N°4 : les pratiques d'évaluation,2
5906,Comment les pouvoirs publics peuvent-ils contribuer à la justice sociale ?,10
5907,Séminaire Handicap et EPS Académie de Lyon - 4 Mai 2012,2
5908,CP3 : Formation Curriculaire dans les Enseignements Artistiques et Acrobatiques,2
5909,Regards portés sur les acquis et l'orientation,2
5910,"DNB : de la contrainte à la liberté, de l'égalité à l'équité",2
5911,Exercice interactif sur les analyses classiques et keynésiennes du marché du travail et politiques pour l'emploi,10
5912,Sécurité et EPS,2
5913,Chronomètre Version 4,2
5914,Utilisation d'Aurasma (logiciel de réalité augmentée) en EPS,2
5915,CP5 et enseignement : la course en durée,2
5916,Comment un marché concurrentiel fonctionne-t-il ?,10
5917,CP5 et enseignement : le step,2
5918,CP5 et enseignement : les invariants,2
5919,CP5 et enseignement : la musculation,2
5920,Niveau 4 : le savoir s'entrainer en musculation,2
5921,"Légions, céramiques sigillées et romanisation au tournant de notre ère le long du Rhin et en Germanie",5
5922,Niveau 3 : le savoir s'entrainer en musculation,2
5923,Boitier à vote,2
5924,Usages vidéo,2
5925,"Fiche ressource Escrime, Niveaux 1 et 2",2
5926,"regarder pour prendre conscience, analyser pour comprendre et progresser",2
5927,Commenter l'image avec Pointofix,2
5928,Usages vidéo,2
5929,niveau 4 : le savoir s'entrainer en step,2
5930,step : aide vidéo sur les pas de bases,2
5931,Course de Demi-Fond : Fiche Excel évaluation DNB 2013,2
5932,e-nov EPS N°5 : le travail en équipe,2
5933,Acro'TICeps: développer l'autonomie en Acrosport,2
5935,Fiches d'évaluations au DNB,2
5936,Gym'EPS : logiciel de progression en Gymnastique Artistique avec description des ateliers de travail,2
5937,formation de proximité course en durée,2
5938,Le Handicap,2
5939,Volley-ball - Evaluer les niveaux de pratique,2
5940,Les 5 niveaux de compétence attendues en Danse,2
5941,Structure des protéines,11
5942,CP 1 : S'adapter à des publics différents,2
5943,CP 3 : Prendre des repères sur l'activité des élèves,2
5944,Fiche d'aide à la validation du Savoir Nager,2
5945,Course de Demi-Fond : Fiche Excel d'aide à l'évaluation du Niveau 1,2
5946,Tutoriel : installation de fichier iWork sur iOs,2
5947,Fiche Excel d'aide à l'évaluation Relais pour le DNB,2
5948,Step'EPS : diaporama de vidéos de step niveau 1 et 2,2
5949,Cirqu'EPS : Diaporama de vidéos de figures de cirque,2
5950,Tennis de table : Exercices niveau 2,2
5951,Tutoriel : Utilisation du logiciel Kinovea,2
5952,Faire l'appel sur son iPhone ou iPad,2
5953,Reproduction sexuée des plantes à fleurs,13
5954,"Acro'EPS : répertoire de pyramides (duos, trios, quatuors et figures dynamiques) en acrosport",2
5955,e-nov EPS N°6 : le suivi,2
5956,Course d'Orientation : continuum de formation de l'élève de la 6ème à la terminale,2
5957,Utilisation du logiciel Mr. Smooth (modélisation 3D de nage),2
5958,Enquête au cœur d'Andromaque,3
5959,"transformez votre PC, iPads, tablettes Androïd et Smartphones en TBI (tableau blanc interactif)",2
5960,e-nov EPS N°8 : de la théorie à la pratique,2
5961,Comment créer un réseau WIFI gratuitement dans votre gymnase,2
5962,Utiliser une GoPro en EPS,2
5963,Scoreur pour toutes APSA,2
5964,"Proposition de continuum de formation 6° - Terminale en BF, TT, Lutte, Ulti, Bad, Foot et Handball",2
5966,Code commun gym,2
5967,"VMA, allures théoriques et temps de passage",2
5968,CP 4 : Les aprentissages techniques au service des compétences,2
5969,Créez et partagez vos productions Aurasma (logiciel de réalité augmentée),2
5970,CP 5 : musculation en LP,2
5971,SimulCourse,2
5972,le Code Gym UNSS en vidéo,2
5973,Tutoriel Sprint Timer,2
5974,Diaporama interactif en gymnastique,2
5975,Tableur pour évaluation en natation (N1 et N2),2
5976,Tâche complexe en musculation N4,2
5977,La CP5 en 4 étapes,2
5978,Tutoriel : Chronométrer avec SprintTimer,2
5979,Numérique éducatif : intégration du modèle SAMR en EPS,2
5980,Bilan Stage APPN / sorties Scolaires dans le 2nd degré,2
5981,PowerPoint : Fenêtre pop-up et menu dynamique,2
5982,Compte Rendu stage : Utilisation du tableur en EPS (05/12/2014 - EPS0604),2
5983,GYM 6ème,2
5984,e-nov EPS N°9 : EPS et accrochage scolaire,2
5985,e-nov EPS N°10 : l'école coopérative,2
5986,Compte Rendu AEEPS : Atelier de pratique « Le tennis de table scolaire. Niveau 1 & Niveau 2 »,2
5987,Acrosport en 5ème (Application Androïd),2
5988,Saut de cheval en 4° (Application Androïd),2
5989,Vitesse relais,2
5991,L'espace caribéen depuis 1945,5
5992,Mémoires de la grande guerre : témoignages et reconstitution,5
5994,Est-il juste de payer des impôts ?,10
5995,Les différentes formes de flexibilité,10
5996,La flexicurité : Le modèle danois,10
5999,Syndicats : Le modèle suédois,10
6000,Quelle est la place de l'UE dans l'économie globale ?,10
6001,La politique monétaire dans l'impasse - crise et taux de change de l'euro,10
6004,Les conflits sociaux,10
6005,Les politiques conjoncturelles,10
6007,Concevoir un protocole sur les courants d’eau,11
6009,"La vie sans ""AAA""",10
6010,Des exercices interactifs pour l'EC2,10
6011,Le chômage: des coûts salariaux trop élevés ou une demande insuffisante?,10
6012,Les formes et les fonctions de la monnaie,10
6013,Les modalités de diffusion des sciences au XVIIIe siècle : la question de la figure de la Terre et la révolution newtonienne,5
6014,Croissance et développement,10
6015,Création d'un livre numérique multimodal pour laisser s'exprimer la voix du sujet lecteur.,3
6018,Effets des variations des taux de change,10
6020,L'exposition universelle de 1937,5
6021,Le rôle de la politique de la concurrence,10
6023,Statistiques citoyennes,10
6024,Comment l'entreprise produit-elle ? (fichier élève),10
6028,Quelle organisation pacifique du monde depuis le début des années 1990 ?,5
6029,Comment un marché concurrentiel fonctionne-t-il ?,10
6030,Comment l'entreprise produit-elle ? (fichier enseignant),10
6031,Qu'est-ce qu'un marché ?,10
6032,Les mécanismes du marché,10
6033,Exercice interactif : La monnaie et le financement de l'économie.,10
6035,La France doit-elle s'impliquer davantage dans la lutte contre la piraterie ?,5
6036,Marché et société,10
6038,Les régimes politiques au XIXe siècle en France.,5
6039,Comment un marché concurrentiel fonctionne-t-il ?,10
6041,Comment les marchés imparfaitement concurrentiels fonctionnent-ils ?,10
6045,Schéma de l'agglomération d'Angers (avec liens vers Géoportail),5
6046,Comment les marchés imparfaitement concurrentiels fonctionnent-ils ?,10
6047,Réaliser un recueil poétique par un plan de travail,3
6048,Comment les marchés imparfaitement concurrentiels fonctionnent-ils ?,10
6049,Les nouvelles approches théoriques du marché,10
6050,Le Front populaire,5
6051,Travailler l'écriture à travers les réseaux sociaux : des archives historiques à l'écriture de haïkus,3
6052,"Comment le village de Douelle (Lot), étudié par Fourastié, s'inscrit-il trente-trois ans plus tard, dans la dynamique des esp",5
6053,"L'Arctique, une nouvelle frontière pour la Russie",5
6054,Quelles sont les principales défaillances du marché ?,10
6055,Quelles sont les principales défaillances du marché ?,10
6056,Caracalla Burdigala,5
6057,Etudes de cas - Les espaces productifs,5
6058,À quoi sert la monnaie ?,10
6060,Comment l'activité économique est-elle financée ?,10
6062,le projet Manhattan,5
6063,Première Guerre mondiale,5
